id,street_name,limits,northbound_count,southbound_count,eastbound_count,westbound_count,total_count,date_count,year,month,day
UNIVERSITYAV014115,UNIVERSITY AV,50 ST - 52 ST,0,0.0,10329.0,9621.0,19950,2015-04-09,2015,4,9
UNIVERSITYAV063215,UNIVERSITY AV,50 ST - 52 ST,0,0.0,8978.0,8234.0,17212,2015-04-16,2015,4,16
UNIVERSITYAV018512,UNIVERSITY AV,50 ST - WINONA AV,0,0.0,9790.0,9670.0,19460,2012-03-07,2012,3,7
UNIVERSITYAV022315,UNIVERSITY AV,50 ST - WINONA AV,0,0.0,10241.0,9590.0,19831,2015-05-14,2015,5,14
UNIVERSITYAV042213,UNIVERSITY AV,52 ST - EUCLID AV,0,0.0,9219.0,9686.0,18905,2011-05-24,2011,5,24
UNIVERSITYAV107614,UNIVERSITY AV,52 ST - EUCLID AV,0,0.0,11357.0,9858.0,21215,2014-12-04,2014,12,4
UNIVERSITYAV021622,UNIVERSITY AV,52 ST - SHILOH  RD,0,0.0,10478.0,10413.0,20891,2022-04-14,2022,4,14
UNIVERSITYAV023605,UNIVERSITY AV,52 ST - SHILOH RD,0,0.0,11600.0,10860.0,22460,2005-04-26,2005,4,26
UNIVERSITYAV021808,UNIVERSITY AV,52 ST - SHILOH RD,0,0.0,9920.0,9890.0,19810,2008-05-27,2008,5,27
UNIVERSITYAV041211,UNIVERSITY AV,52 ST - SHILOH RD,0,0.0,5060.0,4960.0,10020,2011-06-14,2011,6,14
UNIVERSITYAV107714,UNIVERSITY AV,52 ST - SHILOH RD,0,0.0,11171.0,9942.0,21113,2014-12-16,2014,12,16
UNIVERSITYAV025518,UNIVERSITY AV,52 ST - SHILOH RD,0,0.0,10353.0,10626.0,20979,2018-04-17,2018,4,17
UNIVERSITYAV023705,UNIVERSITY AV,54 ST - CHOLLAS PY,0,0.0,11610.0,11970.0,23580,2005-04-26,2005,4,26
UNIVERSITYAV012309,UNIVERSITY AV,54 ST - CHOLLAS PY,0,0.0,10875.0,11675.0,22550,2009-03-04,2009,3,4
UNIVERSITYAV017412,UNIVERSITY AV,54 ST - CHOLLAS PY,0,0.0,10420.0,10590.0,21010,2012-02-22,2012,2,22
UNIVERSITYAV025618,UNIVERSITY AV,54 ST - CHOLLAS PY,0,0.0,11122.0,12002.0,23124,2018-04-17,2018,4,17
UNIVERSITYAV021722,UNIVERSITY AV,54 ST - CHOLLAS PY PY,0,0.0,11113.0,11854.0,22967,2022-04-14,2022,4,14
UNIVERSITYAV014215,UNIVERSITY AV,54 ST - CHOLLAS PY ST,0,0.0,11358.0,11295.0,22653,2015-04-09,2015,4,9
UNIVERSITYAV042813,UNIVERSITY AV,54 ST - E/O UNIVERSITY AV,0,0.0,11116.0,12010.0,23126,2010-11-30,2010,11,30
UNIVERSITYAV042713,UNIVERSITY AV,54 ST - W/O UNIVERSITY AV,0,0.0,11278.0,16083.0,27361,2010-11-30,2010,11,30
UNIVERSITYAV331206,UNIVERSITY AV,58 ST - 60 ST,0,0.0,11154.0,11492.0,22646,2006-05-04,2006,5,4
UNIVERSITYAV019321,UNIVERSITY AV,58 ST - UNIV SQ  DY,0,0.0,11047.0,11376.0,22423,2021-05-18,2021,5,18
UNIVERSITYAV022106,UNIVERSITY AV,58 ST - UNIVERSITY SQ DY,0,0.0,11150.0,11490.0,22640,2006-05-04,2006,5,4
UNIVERSITYAV024707,UNIVERSITY AV,58 ST - UNIVERSITY SQ DY,0,0.0,11550.0,10890.0,22440,2007-04-10,2007,4,10
UNIVERSITYAV023509,UNIVERSITY AV,58 ST - UNIVERSITY SQ DY,0,0.0,12265.0,11005.0,23270,2009-05-27,2009,5,27
UNIVERSITYAV027110,UNIVERSITY AV,58 ST - UNIVERSITY SQ DY,0,0.0,12270.0,12080.0,24350,2010-04-22,2010,4,22
UNIVERSITYAV042913,UNIVERSITY AV,58 ST - UNIVERSITY SQ DY,0,0.0,11185.0,10490.0,21675,2010-11-30,2010,11,30
UNIVERSITYAV040512,UNIVERSITY AV,58 ST - UNIVERSITY SQ DY,0,0.0,12033.0,11558.0,23591,2012-05-10,2012,5,10
UNIVERSITYAV041113,UNIVERSITY AV,58 ST - UNIVERSITY SQ DY,0,0.0,11207.0,10845.0,22052,2013-04-25,2013,4,25
UNIVERSITYAV042915,UNIVERSITY AV,58 ST - UNIVERSITY SQ DY,0,0.0,10553.0,10463.0,21016,2015-06-10,2015,6,10
UNIVERSITYAV010716,UNIVERSITY AV,58 ST - UNIVERSITY SQ DY,0,0.0,12360.0,12065.0,24425,2016-05-12,2016,5,12
UNIVERSITYAV016418,UNIVERSITY AV,58 ST - UNIVERSITY SQ DY,12348,12590.0,0.0,0.0,24938,2018-04-04,2018,4,4
UNIVERSITYAV003219,UNIVERSITY AV,6 AV - RICHMOND ST,0,0.0,12879.0,12311.0,25190,2019-03-14,2019,3,14
UNIVERSITYAV024509,UNIVERSITY AV,60 ST - COLLEGE AV,0,0.0,12440.0,10275.0,22715,2009-04-15,2009,4,15
UNIVERSITYAV028412,UNIVERSITY AV,60 ST - COLLEGE AV,0,0.0,12417.0,10600.0,23017,2012-03-27,2012,3,27
UNIVERSITYAV030615,UNIVERSITY AV,60 ST - COLLEGE AV,0,0.0,11180.0,10512.0,21692,2015-05-21,2015,5,21
UNIVERSITYAV004121,UNIVERSITY AV,8 AV - 9 AV,0,0.0,8854.0,9555.0,18409,2021-03-04,2021,3,4
UNIVERSITYAV1650106,UNIVERSITY AV,ALAMO DR - 68 ST,0,0.0,0.0,0.0,0,2006-06-21,2006,6,21
UNIVERSITYAV060106,UNIVERSITY AV,ARAGON DR - 69 ST,0,0.0,8300.0,7080.0,15380,2006-12-07,2006,12,7
UNIVERSITYAV081609,UNIVERSITY AV,ARAGON DR - 69 ST,0,0.0,7865.0,6935.0,14800,2009-12-17,2009,12,17
UNIVERSITYAV090512,UNIVERSITY AV,ARAGON DR - 69 ST,0,0.0,7703.0,6659.0,14362,2012-12-06,2012,12,6
UNIVERSITYAV017022,UNIVERSITY AV,BANCROFT  ST - BOUNDARY  ST,0,0.0,10898.0,10430.0,21328,2022-04-05,2022,4,5
UNIVERSITYAV011305,UNIVERSITY AV,BANCROFT ST - BOUNDARY ST,0,0.0,21060.0,10660.0,31720,2005-04-05,2005,4,5
UNIVERSITYAV015408,UNIVERSITY AV,BANCROFT ST - BOUNDARY ST,0,0.0,16600.0,6050.0,22650,2008-03-26,2008,3,26
UNIVERSITYAV035711,UNIVERSITY AV,BANCROFT ST - BOUNDARY ST,0,0.0,13520.0,9170.0,22690,2011-06-15,2011,6,15
UNIVERSITYAV107814,UNIVERSITY AV,BANCROFT ST - BOUNDARY ST,0,0.0,14178.0,10166.0,24344,2014-12-04,2014,12,4
UNIVERSITYAV020918,UNIVERSITY AV,BANCROFT ST - BOUNDARY ST,0,0.0,11904.0,10697.0,22601,2018-04-17,2018,4,17
UNIVERSITYAV041119,UNIVERSITY AV,BOUNDARY ST - 40 ST,0,0.0,7506.0,7772.0,15278,2019-11-06,2019,11,6
UNIVERSITYAV016822,UNIVERSITY AV,CENTRE  ST - PARK  BL,0,0.0,10787.0,10322.0,21109,2022-04-05,2022,4,5
UNIVERSITYAV011105,UNIVERSITY AV,CENTRE ST - PARK BL,0,0.0,10830.0,11250.0,22080,2005-04-05,2005,4,5
UNIVERSITYAV015208,UNIVERSITY AV,CENTRE ST - PARK BL,0,0.0,10030.0,11030.0,21060,2008-03-26,2008,3,26
UNIVERSITYAV035511,UNIVERSITY AV,CENTRE ST - PARK BL,0,0.0,9825.0,9180.0,19005,2011-06-07,2011,6,7
UNIVERSITYAV124613,UNIVERSITY AV,CENTRE ST - PARK BL,0,0.0,6644.0,7000.0,13644,2014-01-07,2014,1,7
UNIVERSITYAV107914,UNIVERSITY AV,CENTRE ST - PARK BL,0,0.0,8940.0,9258.0,18198,2014-12-04,2014,12,4
UNIVERSITYAV020718,UNIVERSITY AV,CENTRE ST - PARK BL,0,0.0,10255.0,10267.0,20522,2018-04-17,2018,4,17
UNIVERSITYAV022306,UNIVERSITY AV,CHOLLAS PY - 58 ST,0,0.0,12690.0,12780.0,25470,2006-05-04,2006,5,4
UNIVERSITYAV331606,UNIVERSITY AV,CHOLLAS PY - 58 ST,0,0.0,12690.0,12776.0,25466,2006-05-04,2006,5,4
UNIVERSITYAV025070,UNIVERSITY AV,CHOLLAS PY - 58 ST,0,0.0,13190.0,12570.0,25760,2007-04-10,2007,4,10
UNIVERSITYAV032709,UNIVERSITY AV,CHOLLAS PY - 58 ST,0,0.0,14390.0,13225.0,27615,2009-05-07,2009,5,7
UNIVERSITYAV027210,UNIVERSITY AV,CHOLLAS PY - 58 ST,0,0.0,13620.0,12710.0,26330,2010-04-22,2010,4,22
UNIVERSITYAV038412,UNIVERSITY AV,CHOLLAS PY - 58 ST,0,0.0,13852.0,12765.0,26617,2012-04-12,2012,4,12
UNIVERSITYAV041213,UNIVERSITY AV,CHOLLAS PY - 58 ST,0,0.0,13366.0,12818.0,26184,2013-04-25,2013,4,25
UNIVERSITYAV035915,UNIVERSITY AV,CHOLLAS PY - 58 ST,0,0.0,12639.0,12916.0,25555,2015-06-03,2015,6,3
UNIVERSITYAV010916,UNIVERSITY AV,CHOLLAS PY - 58 ST,0,0.0,14611.0,14255.0,28866,2016-05-12,2016,5,12
UNIVERSITYAV016518,UNIVERSITY AV,CHOLLAS PY - 58 ST,14630,14790.0,0.0,0.0,29420,2018-04-04,2018,4,4
UNIVERSITYAV019421,UNIVERSITY AV,CHOLLAS PY - 58 ST,0,0.0,11997.0,12407.0,24404,2021-06-01,2021,6,1
UNIVERSITYAV022722,UNIVERSITY AV,COLLEGE  AV - CARTAGENA  DR,0,0.0,9957.0,10326.0,20283,2022-04-20,2022,4,20
UNIVERSITYAV033205,UNIVERSITY AV,COLLEGE AV - CARTAGENA DR,0,0.0,9690.0,8910.0,18600,2005-04-26,2005,4,26
UNIVERSITYAV024208,UNIVERSITY AV,COLLEGE AV - CARTAGENA DR,0,0.0,9130.0,7840.0,16970,2008-06-05,2008,6,5
UNIVERSITYAV043013,UNIVERSITY AV,COLLEGE AV - CARTAGENA DR,0,0.0,9197.0,8213.0,17410,2010-11-30,2010,11,30
UNIVERSITYAV056111,UNIVERSITY AV,COLLEGE AV - CARTAGENA DR,0,0.0,8850.0,8115.0,16965,2011-06-21,2011,6,21
UNIVERSITYAV108014,UNIVERSITY AV,COLLEGE AV - CARTAGENA DR,0,0.0,9796.0,9677.0,19473,2014-12-04,2014,12,4
UNIVERSITYAV026618,UNIVERSITY AV,COLLEGE AV - CARTAGENA DR,0,0.0,9661.0,10425.0,20086,2018-04-17,2018,4,17
UNIVERSITYAV017306,UNIVERSITY AV,EAGLE ST - DOVE ST,0,0.0,6030.0,6860.0,12890,2006-03-22,2006,3,22
UNIVERSITYAV017309,UNIVERSITY AV,EAGLE ST - DOVE ST,0,0.0,5745.0,6495.0,12240,2009-03-24,2009,3,24
UNIVERSITYAV028012,UNIVERSITY AV,EAGLE ST - DOVE ST,0,0.0,4662.0,5816.0,10478,2012-03-13,2012,3,13
UNIVERSITYAV026415,UNIVERSITY AV,EAGLE ST - DOVE ST,0,0.0,5120.0,5931.0,11051,2015-05-12,2015,5,12
UNIVERSITYAV004916,UNIVERSITY AV,EAGLE ST - DOVE ST,5652,5976.0,0.0,0.0,11628,2016-03-01,2016,3,1
UNIVERSITYAV009620,UNIVERSITY AV,EAGLE ST - DOVE ST,0,0.0,5347.0,5473.0,10820,2020-03-12,2020,3,12
UNIVERSITYAV038722,UNIVERSITY AV,FAIRMOUNT  AV - 43 ST,0,0.0,10533.0,10075.0,20608,2022-07-28,2022,7,28
UNIVERSITYAV020810,UNIVERSITY AV,FAIRMOUNT AV - ALLEY E/O FAIRMOUNT AV,0,0.0,11615.0,9685.0,21300,2010-03-16,2010,3,16
UNIVERSITYAV028213,UNIVERSITY AV,FAIRMOUNT AV - ALLEY E/O FAIRMOUNT AV,0,0.0,11041.0,10212.0,21253,2013-03-14,2013,3,14
UNIVERSITYAV125813,UNIVERSITY AV,FLORIDA ST - ALABAMA ST,0,0.0,7383.0,8393.0,15776,2014-01-07,2014,1,7
UNIVERSITYAV013607,UNIVERSITY AV,HAWK ST - GOLDFINCH ST,4720,4950.0,0.0,0.0,9670,2007-03-21,2007,3,21
UNIVERSITYAV017810,UNIVERSITY AV,HAWK ST - GOLDFINCH ST,4700,4720.0,0.0,0.0,9420,2010-03-16,2010,3,16
UNIVERSITYAV028313,UNIVERSITY AV,HAWK ST - GOLDFINCH ST,4456,4443.0,0.0,0.0,8899,2013-03-21,2013,3,21
UNIVERSITYAV010321,UNIVERSITY AV,HAWK ST - GOLDFINCH ST,0,0.0,3628.0,3425.0,7053,2021-04-01,2021,4,1
UNIVERSITYAV083909,UNIVERSITY AV,HERBERT ST - NORMAL ST,0,0.0,10250.0,10315.0,20565,2010-01-14,2010,1,14
UNIVERSITYAV001813,UNIVERSITY AV,HERBERT ST - NORMAL ST,0,0.0,9563.0,8722.0,18285,2013-01-31,2013,1,31
UNIVERSITYAV017406,UNIVERSITY AV,MISSISSIPPI ST - LOUISIANA ST,0,0.0,10340.0,9070.0,19410,2006-03-14,2006,3,14
UNIVERSITYAV015609,UNIVERSITY AV,MISSISSIPPI ST - LOUISIANA ST,0,0.0,10270.0,10020.0,20290,2009-03-26,2009,3,26
UNIVERSITYAV028112,UNIVERSITY AV,MISSISSIPPI ST - LOUISIANA ST,0,0.0,9645.0,9489.0,19134,2012-03-27,2012,3,27
UNIVERSITYAV030715,UNIVERSITY AV,MISSISSIPPI ST - LOUISIANA ST,0,0.0,7418.0,8901.0,16319,2015-05-20,2015,5,20
UNIVERSITYAV003216,UNIVERSITY AV,MISSISSIPPI ST - LOUISIANA ST,0,0.0,9082.0,9349.0,18431,2016-03-03,2016,3,3
UNIVERSITYAV007920,UNIVERSITY AV,MISSISSIPPI ST - LOUISIANA ST,0,0.0,9483.0,9154.0,18637,2020-03-05,2020,3,5
UNIVERSITYAV084009,UNIVERSITY AV,NORMAL ST - RICHMOND ST,0,0.0,10365.0,10215.0,20580,2010-01-14,2010,1,14
UNIVERSITYAV001913,UNIVERSITY AV,NORMAL ST - RICHMOND ST,0,0.0,9480.0,8955.0,18435,2013-01-31,2013,1,31
UNIVERSITYAV016922,UNIVERSITY AV,PARK  BL - FLORIDA  ST,0,0.0,9683.0,9864.0,19547,2022-04-05,2022,4,5
UNIVERSITYAV011205,UNIVERSITY AV,PARK BL - FLORIDA ST,0,0.0,9600.0,9560.0,19160,2005-04-05,2005,4,5
UNIVERSITYAV015308,UNIVERSITY AV,PARK BL - FLORIDA ST,0,0.0,8900.0,9430.0,18330,2008-03-26,2008,3,26
UNIVERSITYAV035611,UNIVERSITY AV,PARK BL - FLORIDA ST,0,0.0,10235.0,9870.0,20105,2011-06-14,2011,6,14
UNIVERSITYAV108114,UNIVERSITY AV,PARK BL - FLORIDA ST,0,0.0,10346.0,8236.0,18582,2014-12-04,2014,12,4
UNIVERSITYAV020818,UNIVERSITY AV,PARK BL - FLORIDA ST,0,0.0,9606.0,9618.0,19224,2018-04-17,2018,4,17
UNIVERSITYAV053910,UNIVERSITY AV,PERSHING AV - IDAHO ST,0,0.0,9730.0,9245.0,18975,2010-06-23,2010,6,23
UNIVERSITYAV013807,UNIVERSITY AV,RICHMOND ST - NORMAL ST,0,0.0,11640.0,10370.0,22010,2007-03-07,2007,3,7
UNIVERSITYAV011410,UNIVERSITY AV,RICHMOND ST - NORMAL ST,0,0.0,10455.0,10095.0,20550,2010-03-16,2010,3,16
UNIVERSITYAV028413,UNIVERSITY AV,RICHMOND ST - NORMAL ST,0,0.0,9706.0,9105.0,18811,2013-03-21,2013,3,21
UNIVERSITYAV004221,UNIVERSITY AV,RICHMOND ST - NORMAL ST,0,0.0,7610.0,6757.0,14367,2021-03-04,2021,3,4
UNIVERSITYAV027007,UNIVERSITY AV,ROLANDO BL - ARAGON DR,0,0.0,7660.0,6990.0,14650,2007-04-10,2007,4,10
UNIVERSITYAV027810,UNIVERSITY AV,ROLANDO BL - ARAGON DR,0,0.0,7835.0,7025.0,14860,2010-04-22,2010,4,22
UNIVERSITYAV043113,UNIVERSITY AV,ROLANDO BL - ARAGON DR,0,0.0,8560.0,7129.0,15689,2010-11-30,2010,11,30
UNIVERSITYAV041313,UNIVERSITY AV,ROLANDO BL - ARAGON DR,0,0.0,7817.0,6948.0,14765,2013-04-25,2013,4,25
UNIVERSITYAV017118,UNIVERSITY AV,ROLANDO BL - ARAGON DR,0,0.0,7708.0,7325.0,15033,2018-04-10,2018,4,10
UNIVERSITYAV020021,UNIVERSITY AV,ROLANDO BL - ARAGON DR,0,0.0,9083.0,8865.0,17948,2021-06-01,2021,6,1
UNIVERSITYAV014219,UNIVERSITY AV,ROLANDO BL - BONILLO DR,0,0.0,8468.0,8401.0,16869,2019-06-11,2019,6,11
UNIVERSITYAV009409,UNIVERSITY AV,SD 015 NB  - SD 015 SB ,0,0.0,14115.0,13670.0,27785,2009-03-04,2009,3,4
UNIVERSITYAV017212,UNIVERSITY AV,SD 015 NB  - SD 015 SB ,0,0.0,13775.0,12725.0,26500,2012-03-01,2012,3,1
UNIVERSITYAV020415,UNIVERSITY AV,SD 015 NB  - SD 015 SB ,0,0.0,21061.0,20624.0,41685,2015-05-14,2015,5,14
UNIVERSITYAV017415,UNIVERSITY AV,SD 015 NB ST - 38 ST,0,0.0,11796.0,13408.0,25204,2015-04-23,2015,4,23
UNIVERSITYAV009509,UNIVERSITY AV,SD 015 NB ST - 39 ST,0,0.0,9830.0,9905.0,19735,2009-03-05,2009,3,5
UNIVERSITYAV017612,UNIVERSITY AV,SD 015 NB ST - 39 ST,0,0.0,9935.0,10355.0,20290,2012-02-23,2012,2,23
UNIVERSITYAV124713,UNIVERSITY AV,SHILOH RD - 54 ST,0,0.0,10379.0,9953.0,20332,2013-12-05,2013,12,5
UNIVERSITYAV023222,UNIVERSITY AV,SWIFT  AV - 35 ST,0,0.0,6917.0,5856.0,12773,2022-04-21,2022,4,21
UNIVERSITYAV020605,UNIVERSITY AV,SWIFT AV - 35 ST,0,0.0,8220.0,7370.0,15590,2005-04-27,2005,4,27
UNIVERSITYAV083311,UNIVERSITY AV,SWIFT AV - 35 ST,0,0.0,7345.0,6955.0,14300,2011-08-11,2011,8,11
UNIVERSITYAV108214,UNIVERSITY AV,SWIFT AV - 35 ST,0,0.0,8021.0,7790.0,15811,2014-12-04,2014,12,4
UNIVERSITYAV027118,UNIVERSITY AV,SWIFT AV - 35 ST,0,0.0,7321.0,7139.0,14460,2018-04-17,2018,4,17
UNIVERSITYAV013907,UNIVERSITY AV,UTAH ST - GRANADA AV,0,0.0,9010.0,8100.0,17110,2007-03-07,2007,3,7
UNIVERSITYAV011510,UNIVERSITY AV,UTAH ST - GRANADA AV,0,0.0,9965.0,9725.0,19690,2010-03-11,2010,3,11
UNIVERSITYAV016613,UNIVERSITY AV,UTAH ST - GRANADA AV,0,0.0,8968.0,8839.0,17807,2013-02-12,2013,2,12
UNIVERSITYAV004321,UNIVERSITY AV,UTAH ST - GRANADA AV,0,0.0,7581.0,8254.0,15835,2021-03-04,2021,3,4
UNIVERSITYAV016722,UNIVERSITY AV,VERMONT  ST - RICHMOND  ST,0,0.0,12171.0,11516.0,23687,2022-04-05,2022,4,5
UNIVERSITYAV011005,UNIVERSITY AV,VERMONT ST - RICHMOND ST,0,0.0,12620.0,13820.0,26440,2005-04-05,2005,4,5
UNIVERSITYAV015108,UNIVERSITY AV,VERMONT ST - RICHMOND ST,0,0.0,13150.0,12030.0,25180,2008-03-25,2008,3,25
UNIVERSITYAV033811,UNIVERSITY AV,VERMONT ST - RICHMOND ST,0,0.0,11420.0,11705.0,23125,2011-05-12,2011,5,12
UNIVERSITYAV108314,UNIVERSITY AV,VERMONT ST - RICHMOND ST,0,0.0,10254.0,9726.0,19980,2014-12-04,2014,12,4
UNIVERSITYAV020618,UNIVERSITY AV,VERMONT ST - RICHMOND ST,0,0.0,11842.0,12064.0,23906,2018-04-17,2018,4,17
UNIVERSITYAV025417,UNIVERSITY AV,WABASH AV - LINCOLN AV,0,0.0,7189.0,6324.0,13513,2017-07-26,2017,7,26
UNIVERSITYAV049121,UNIVERSITY AV,WASHINGTON ST - 6 AV,0,0.0,2790.0,3766.0,6556,2021-09-16,2021,9,16
UNIVERSITYAV063115,UNIVERSITY AV,WINONA AV - 50 ST,0,0.0,9092.0,8349.0,17441,2015-04-16,2015,4,16
UNIVERSITYAVAV034522,UNIVERSITY AV AV,EUCLID  AV - 54 ST,0,0.0,11270.0,10939.0,22209,2022-06-28,2022,6,28
UPASST119014,UPAS ST,03 AV - 04 AV,0,0.0,720.0,640.0,1360,2014-10-02,2014,10,2
UPASST116614,UPAS ST,04 AV - 05 AV,0,0.0,1011.0,1087.0,2098,2014-09-16,2014,9,16
UPASST116714,UPAS ST,06 AV - 05 AV,0,0.0,1988.0,2097.0,4085,2014-09-16,2014,9,16
UPASST016706,UPAS ST,28 ST - UTAH ST,0,0.0,4880.0,4510.0,9390,2006-03-09,2006,3,9
UPASST054110,UPAS ST,28 ST - UTAH ST,0,0.0,4915.0,4960.0,9875,2010-06-22,2010,6,22
UPASST056613,UPAS ST,28 ST - UTAH ST,0,0.0,5931.0,4596.0,10527,2013-09-17,2013,9,17
UPASST002716,UPAS ST,28 ST - UTAH ST,0,0.0,5062.0,5049.0,10111,2016-03-30,2016,3,30
UPASST007420,UPAS ST,28 ST - UTAH ST,0,0.0,2794.0,2241.0,5035,2020-03-05,2020,3,5
UPASST016806,UPAS ST,30 ST - 30 ST,0,0.0,4770.0,8400.0,13170,2006-03-09,2006,3,9
UPASST015109,UPAS ST,30 ST - 30 ST,0,0.0,6040.0,6805.0,12845,2009-03-31,2009,3,31
UPASST028512,UPAS ST,30 ST - 30 ST,0,0.0,5931.0,6630.0,12561,2012-03-27,2012,3,27
UPASST030815,UPAS ST,30 ST - 30 ST,0,0.0,3243.0,10952.0,14195,2015-05-21,2015,5,21
UPASST007520,UPAS ST,30 ST ST - 30 ST,0,0.0,5848.0,6354.0,12202,2020-03-05,2020,3,5
UPASST012707,UPAS ST,31 ST - HERMAN AV,0,0.0,2340.0,1990.0,4330,2007-03-07,2007,3,7
UPASST011010,UPAS ST,31 ST - HERMAN AV,0,0.0,2360.0,2040.0,4400,2010-03-11,2010,3,11
UPASST016813,UPAS ST,31 ST - HERMAN AV,0,0.0,2395.0,1925.0,4320,2013-02-14,2013,2,14
UPASST007017,UPAS ST,31 ST - HERMAN AV,0,0.0,2899.0,2880.0,5779,2017-03-07,2017,3,7
UPASST010118,UPAS ST,31 ST - HERMAN AV,0,0.0,2198.0,2541.0,4739,2018-03-15,2018,3,15
UPASST003821,UPAS ST,31 ST - HERMAN AV,0,0.0,1500.0,1569.0,3069,2021-03-18,2021,3,18
UPASST054210,UPAS ST,BANCROFT ST - 33 ST,0,0.0,1085.0,1545.0,2630,2010-06-22,2010,6,22
UPASST119114,UPAS ST,FRONT ST - 01 AV,0,0.0,61.0,75.0,136,2014-10-02,2014,10,2
UPASST012607,UPAS ST,GRANADA AV - 29 ST,0,0.0,4004.0,3997.0,8001,2007-03-07,2007,3,7
UPASST010910,UPAS ST,GRANADA AV - 29 ST,0,0.0,4835.0,4305.0,9140,2010-03-10,2010,3,10
UPASST016713,UPAS ST,GRANADA AV - 29 ST,0,0.0,5023.0,4581.0,9604,2013-02-14,2013,2,14
UPASST006917,UPAS ST,GRANADA AV - 29 ST,0,0.0,5729.0,4324.0,10053,2017-03-07,2017,3,7
UPASST010018,UPAS ST,GRANADA AV - 29 ST,0,0.0,3948.0,3633.0,7581,2018-03-15,2018,3,15
UPASST003721,UPAS ST,GRANADA AV - 29 ST,0,0.0,2996.0,3481.0,6477,2021-03-04,2021,3,4
UPASST1652406,UPAS ST,HERBERT ST - PARK BL,0,0.0,0.0,0.0,0,2006-06-20,2006,6,20
UPASST009606,UPAS ST,HERBERT ST - PARK BL,0,0.0,2360.0,820.0,3180,2006-06-21,2006,6,21
UPASST042009,UPAS ST,HERBERT ST - PARK BL,0,0.0,2455.0,875.0,3330,2009-07-18,2009,7,18
UPASST052212,UPAS ST,HERBERT ST - PARK BL,0,0.0,2782.0,1204.0,3986,2012-06-12,2012,6,12
UPASST053115,UPAS ST,HERBERT ST - PARK BL,0,0.0,1956.0,1889.0,3845,2015-06-25,2015,6,25
UPASST016022,UPAS ST,LOUISIANA  ST - TEXAS  ST,0,0.0,5455.0,3718.0,9173,2022-04-28,2022,4,28
UPASST009505,UPAS ST,LOUISIANA ST - TEXAS ST,0,0.0,3550.0,3520.0,7070,2005-04-05,2005,4,5
UPASST013908,UPAS ST,LOUISIANA ST - TEXAS ST,0,0.0,2990.0,2980.0,5970,2008-03-20,2008,3,20
UPASST032911,UPAS ST,LOUISIANA ST - TEXAS ST,0,0.0,3180.0,3105.0,6285,2011-05-12,2011,5,12
UPASST108414,UPAS ST,LOUISIANA ST - TEXAS ST,0,0.0,2914.0,2637.0,5551,2014-12-02,2014,12,2
UPASST019918,UPAS ST,LOUISIANA ST - TEXAS ST,0,0.0,3238.0,3072.0,6310,2018-04-18,2018,4,18
UPASST035422,UPAS ST,RICHMOND  ST - PARK  BL,0,0.0,3830.0,1000.0,4830,2022-07-28,2022,7,28
UPASST016122,UPAS ST,TEXAS  ST - ARIZONA  ST,0,0.0,3767.0,3186.0,6953,2022-04-28,2022,4,28
UPASST009605,UPAS ST,TEXAS ST - ARIZONA ST,0,0.0,3930.0,3680.0,7610,2005-04-05,2005,4,5
UPASST014008,UPAS ST,TEXAS ST - ARIZONA ST,0,0.0,3590.0,3410.0,7000,2008-03-25,2008,3,25
UPASST033911,UPAS ST,TEXAS ST - ARIZONA ST,0,0.0,3640.0,3835.0,7475,2011-05-12,2011,5,12
UPASST108514,UPAS ST,TEXAS ST - ARIZONA ST,0,0.0,3574.0,3439.0,7013,2014-12-02,2014,12,2
UPASST020018,UPAS ST,TEXAS ST - ARIZONA ST,0,0.0,3910.0,3533.0,7443,2018-04-18,2018,4,18
UPASST002816,UPAS ST,W 30 ST - E 30 ST,0,0.0,6786.0,5361.0,12147,2016-03-30,2016,3,30
UTAHST016222,UTAH ST,EL CAJON  BL - MEADE  AV,1859,2005.0,0.0,0.0,3864,2022-04-05,2022,4,5
UTAHST009805,UTAH ST,EL CAJON BL - MEADE AV,1510,1240.0,0.0,0.0,2750,2005-04-05,2005,4,5
UTAHST014508,UTAH ST,EL CAJON BL - MEADE AV,1540,890.0,0.0,0.0,2430,2008-03-25,2008,3,25
UTAHST034111,UTAH ST,EL CAJON BL - MEADE AV,1460,1620.0,0.0,0.0,3080,2011-05-24,2011,5,24
UTAHST108614,UTAH ST,EL CAJON BL - MEADE AV,0,0.0,1562.0,1423.0,2985,2014-12-02,2014,12,2
UTAHST020118,UTAH ST,EL CAJON BL - MEADE AV,1606,1402.0,0.0,0.0,3008,2018-04-18,2018,4,18
UTAHST013107,UTAH ST,HOWARD AV - EL CAJON BL,1560,1730.0,0.0,0.0,3290,2007-03-27,2007,3,27
UTAHST019610,UTAH ST,HOWARD AV - EL CAJON BL,2345,1760.0,0.0,0.0,4105,2010-03-16,2010,3,16
UTAHST028813,UTAH ST,HOWARD AV - EL CAJON BL,1752,1663.0,0.0,0.0,3415,2013-03-21,2013,3,21
UTAHST015017,UTAH ST,HOWARD AV - EL CAJON BL,1429,1546.0,0.0,0.0,2975,2017-03-07,2017,3,7
UTAHST012018,UTAH ST,HOWARD AV - EL CAJON BL,1617,1735.0,0.0,0.0,3352,2018-03-15,2018,3,15
